date,donations,is_holiday,holiday_name,is_outlier,is_mco
2011-08-14,1628,0,Non-Holiday,0,0
2011-08-15,367,0,Non-Holiday,0,0
2011-08-16,788,0,Non-Holiday,0,0
2011-08-17,1057,0,Non-Holiday,0,0
2011-08-18,792,0,Non-Holiday,0,0
2011-08-19,803,0,Non-Holiday,0,0
2011-08-20,1134,0,Non-Holiday,0,0
2011-08-21,1994,0,Non-Holiday,0,0
2011-08-22,565,0,Non-Holiday,0,0
2011-08-23,579,0,Non-Holiday,0,0
2011-08-24,785,0,Non-Holiday,0,0
2011-08-25,768,0,Non-Holiday,0,0
2011-08-26,1040,0,Non-Holiday,0,0
2011-08-27,608,0,Non-Holiday,0,0
2011-08-28,1575,0,Non-Holiday,0,0
2011-08-29,230,0,Non-Holiday,0,0
2011-08-30,19,1,hari_raya_aidilfitri,0,0
2011-08-31,52,1,national_day,0,0
2011-09-01,294,0,Non-Holiday,0,0
2011-09-02,574,0,Non-Holiday,0,0
2011-09-03,743,0,Non-Holiday,0,0
2011-09-04,1674,0,Non-Holiday,0,0
2011-09-05,583,0,Non-Holiday,0,0
2011-09-06,825,0,Non-Holiday,0,0
2011-09-07,1181,0,Non-Holiday,0,0
2011-09-08,1355,0,Non-Holiday,0,0
2011-09-09,972,0,Non-Holiday,0,0
2011-09-10,1415,0,Non-Holiday,0,0
2011-09-11,1560,0,Non-Holiday,0,0
2011-09-12,543,0,Non-Holiday,0,0
2011-09-13,1939,0,Non-Holiday,0,0
2011-09-14,1394,0,Non-Holiday,0,0
2011-09-15,1093,0,Non-Holiday,0,0
2011-09-16,636,1,malaysia_day,0,0
2011-09-17,676,0,Non-Holiday,0,0
2011-09-18,1835,0,Non-Holiday,0,0
2011-09-19,791,0,Non-Holiday,0,0
2011-09-20,1351,0,Non-Holiday,0,0
2011-09-21,1685,0,Non-Holiday,0,0
2011-09-22,980,0,Non-Holiday,0,0
2011-09-23,780,0,Non-Holiday,0,0
2011-09-24,1969,0,Non-Holiday,0,0
2011-09-25,2276,0,Non-Holiday,0,0
2011-09-26,848,0,Non-Holiday,0,0
2011-09-27,988,0,Non-Holiday,0,0
2011-09-28,1274,0,Non-Holiday,0,0
2011-09-29,1566,0,Non-Holiday,0,0
2011-09-30,995,0,Non-Holiday,0,0
2011-10-01,1061,0,Non-Holiday,0,0
2011-10-02,1486,0,Non-Holiday,0,0
2011-10-03,992,0,Non-Holiday,0,0
2011-10-04,1234,0,Non-Holiday,0,0
2011-10-05,1387,0,Non-Holiday,0,0
2011-10-06,1215,0,Non-Holiday,0,0
2011-10-07,1122,0,Non-Holiday,0,0
2011-10-08,897,0,Non-Holiday,0,0
2011-10-09,2152,0,Non-Holiday,0,0
2011-10-10,946,0,Non-Holiday,0,0
2011-10-11,1341,0,Non-Holiday,0,0
2011-10-12,1279,0,Non-Holiday,0,0
2011-10-13,1675,0,Non-Holiday,0,0
2011-10-14,1075,0,Non-Holiday,0,0
2011-10-15,984,0,Non-Holiday,0,0
2011-10-16,1281,0,Non-Holiday,0,0
2011-10-17,1042,0,Non-Holiday,0,0
2011-10-18,1701,0,Non-Holiday,0,0
2011-10-19,2281,0,Non-Holiday,0,0
2011-10-20,1822,0,Non-Holiday,0,0
2011-10-21,1257,0,Non-Holiday,0,0
2011-10-22,1185,0,Non-Holiday,0,0
2011-10-23,1776,0,Non-Holiday,0,0
2011-10-24,832,0,Non-Holiday,0,0
2011-10-25,1076,0,Non-Holiday,0,0
2011-10-26,1012,1,deepavali,0,0
2011-10-27,1234,0,Non-Holiday,0,0
2011-10-28,747,0,Non-Holiday,0,0
2011-10-29,1053,0,Non-Holiday,0,0
2011-10-30,1389,0,Non-Holiday,0,0
2011-10-31,562,0,Non-Holiday,0,0
2011-11-01,782,0,Non-Holiday,0,0
2011-11-02,986,0,Non-Holiday,0,0
2011-11-03,1059,0,Non-Holiday,0,0
2011-11-04,764,0,Non-Holiday,0,0
2011-11-05,457,0,Non-Holiday,0,0
2011-11-06,292,1,hari_raya_aidiladha,0,0
2011-11-07,397,0,Non-Holiday,0,0
2011-11-08,614,0,Non-Holiday,0,0
2011-11-09,1033,0,Non-Holiday,0,0
2011-11-10,1881,0,Non-Holiday,0,0
2011-11-11,1171,0,Non-Holiday,0,0
2011-11-12,1890,0,Non-Holiday,0,0
2011-11-13,1647,0,Non-Holiday,0,0
2011-11-14,795,0,Non-Holiday,0,0
2011-11-15,1177,0,Non-Holiday,0,0
2011-11-16,1462,0,Non-Holiday,0,0
2011-11-17,1745,0,Non-Holiday,0,0
2011-11-18,1100,0,Non-Holiday,0,0
2011-11-19,1360,0,Non-Holiday,0,0
2011-11-20,1732,0,Non-Holiday,0,0
2011-11-21,886,0,Non-Holiday,0,0
2011-11-22,950,0,Non-Holiday,0,0
2011-11-23,1577,0,Non-Holiday,0,0
2011-11-24,937,0,Non-Holiday,0,0
2011-11-25,753,0,Non-Holiday,0,0
2011-11-26,947,0,Non-Holiday,0,0
2011-11-27,1770,0,Non-Holiday,0,0
2011-11-28,532,0,Non-Holiday,0,0
2011-11-29,1132,0,Non-Holiday,0,0
2011-11-30,1205,0,Non-Holiday,0,0
2011-12-01,1140,0,Non-Holiday,0,0
2011-12-02,1083,0,Non-Holiday,0,0
2011-12-03,710,0,Non-Holiday,0,0
2011-12-04,2617,0,Non-Holiday,0,0
2011-12-05,622,0,Non-Holiday,0,0
2011-12-06,1057,0,Non-Holiday,0,0
2011-12-07,1216,0,Non-Holiday,0,0
2011-12-08,1412,0,Non-Holiday,0,0
2011-12-09,684,0,Non-Holiday,0,0
2011-12-10,1069,0,Non-Holiday,0,0
2011-12-11,1524,0,Non-Holiday,0,0
2011-12-12,724,0,Non-Holiday,0,0
2011-12-13,1021,0,Non-Holiday,0,0
2011-12-14,1331,0,Non-Holiday,0,0
2011-12-15,1616,0,Non-Holiday,0,0
2011-12-16,797,0,Non-Holiday,0,0
2011-12-17,913,0,Non-Holiday,0,0
2011-12-18,1707,0,Non-Holiday,0,0
2011-12-19,697,0,Non-Holiday,0,0
2011-12-20,1314,0,Non-Holiday,0,0
2011-12-21,1147,0,Non-Holiday,0,0
2011-12-22,916,0,Non-Holiday,0,0
2011-12-23,638,0,Non-Holiday,0,0
2011-12-24,826,0,Non-Holiday,0,0
2011-12-25,719,1,christmas,0,0
2011-12-26,817,0,Non-Holiday,0,0
2011-12-27,827,0,Non-Holiday,0,0
2011-12-28,989,0,Non-Holiday,0,0
2011-12-29,948,0,Non-Holiday,0,0
2011-12-30,861,0,Non-Holiday,0,0
2011-12-31,1089,0,Non-Holiday,0,0
2012-01-01,1246,1,new_year,0,0
2012-01-02,764,0,Non-Holiday,0,0
2012-01-03,750,0,Non-Holiday,0,0
2012-01-04,1019,0,Non-Holiday,0,0
2012-01-05,1417,0,Non-Holiday,0,0
2012-01-06,780,0,Non-Holiday,0,0
2012-01-07,935,0,Non-Holiday,0,0
2012-01-08,1539,0,Non-Holiday,0,0
2012-01-09,652,0,Non-Holiday,0,0
2012-01-10,1176,0,Non-Holiday,0,0
2012-01-11,1984,0,Non-Holiday,0,0
2012-01-12,1896,0,Non-Holiday,0,0
2012-01-13,1013,0,Non-Holiday,0,0
2012-01-14,1226,0,Non-Holiday,0,0
2012-01-15,1227,0,Non-Holiday,0,0
2012-01-16,1049,0,Non-Holiday,0,0
2012-01-17,1393,0,Non-Holiday,0,0
2012-01-18,2024,0,Non-Holiday,0,0
2012-01-19,2163,0,Non-Holiday,0,0
2012-01-20,654,0,Non-Holiday,0,0
2012-01-21,747,0,Non-Holiday,0,0
2012-01-22,703,0,Non-Holiday,0,0
2012-01-23,538,1,chinese_new_year,0,0
2012-01-24,484,0,Non-Holiday,0,0
2012-01-25,792,0,Non-Holiday,0,0
2012-01-26,1048,0,Non-Holiday,0,0
2012-01-27,1950,0,Non-Holiday,0,0
2012-01-28,2912,0,Non-Holiday,1,0
2012-01-29,1027,0,Non-Holiday,0,0
2012-01-30,1018,0,Non-Holiday,0,0
2012-01-31,1151,0,Non-Holiday,0,0
2012-02-01,976,0,Non-Holiday,0,0
2012-02-02,1183,0,Non-Holiday,0,0
2012-02-03,732,0,Non-Holiday,0,0
2012-02-04,704,0,Non-Holiday,0,0
2012-02-05,1178,0,Non-Holiday,0,0
2012-02-06,810,0,Non-Holiday,0,0
2012-02-07,2051,0,Non-Holiday,0,0
2012-02-08,1023,0,Non-Holiday,0,0
2012-02-09,1204,0,Non-Holiday,0,0
2012-02-10,558,0,Non-Holiday,0,0
2012-02-11,1159,0,Non-Holiday,0,0
2012-02-12,1142,0,Non-Holiday,0,0
2012-02-13,892,0,Non-Holiday,0,0
2012-02-14,1039,0,Non-Holiday,0,0
2012-02-15,1076,0,Non-Holiday,0,0
2012-02-16,1616,0,Non-Holiday,0,0
2012-02-17,917,0,Non-Holiday,0,0
2012-02-18,1436,0,Non-Holiday,0,0
2012-02-19,2098,0,Non-Holiday,0,0
2012-02-20,868,0,Non-Holiday,0,0
2012-02-21,1196,0,Non-Holiday,0,0
2012-02-22,1410,0,Non-Holiday,0,0
2012-02-23,1527,0,Non-Holiday,0,0
2012-02-24,960,0,Non-Holiday,0,0
2012-02-25,2215,0,Non-Holiday,0,0
2012-02-26,1625,0,Non-Holiday,0,0
2012-02-27,900,0,Non-Holiday,0,0
2012-02-28,1811,0,Non-Holiday,0,0
2012-02-29,1631,0,Non-Holiday,0,0
2012-03-01,1226,0,Non-Holiday,0,0
2012-03-02,1033,0,Non-Holiday,0,0
2012-03-03,1138,0,Non-Holiday,0,0
2012-03-04,2031,0,Non-Holiday,0,0
2012-03-05,655,0,Non-Holiday,0,0
2012-03-06,1333,0,Non-Holiday,0,0
2012-03-07,1559,0,Non-Holiday,0,0
2012-03-08,1283,0,Non-Holiday,0,0
2012-03-09,552,0,Non-Holiday,0,0
2012-03-10,899,0,Non-Holiday,0,0
2012-03-11,1468,0,Non-Holiday,0,0
2012-03-12,750,0,Non-Holiday,0,0
2012-03-13,1760,0,Non-Holiday,0,0
2012-03-14,1068,0,Non-Holiday,0,0
2012-03-15,1106,0,Non-Holiday,0,0
2012-03-16,564,0,Non-Holiday,0,0
2012-03-17,944,0,Non-Holiday,0,0
2012-03-18,2573,0,Non-Holiday,0,0
2012-03-19,839,0,Non-Holiday,0,0
2012-03-20,1295,0,Non-Holiday,0,0
2012-03-21,1475,0,Non-Holiday,0,0
2012-03-22,1379,0,Non-Holiday,0,0
2012-03-23,922,0,Non-Holiday,0,0
2012-03-24,1014,0,Non-Holiday,0,0
2012-03-25,1893,0,Non-Holiday,0,0
2012-03-26,982,0,Non-Holiday,0,0
2012-03-27,1203,0,Non-Holiday,0,0
2012-03-28,1586,0,Non-Holiday,0,0
2012-03-29,1125,0,Non-Holiday,0,0
2012-03-30,716,0,Non-Holiday,0,0
2012-03-31,888,0,Non-Holiday,0,0
2012-04-01,1570,0,Non-Holiday,0,0
2012-04-02,1047,0,Non-Holiday,0,0
2012-04-03,665,0,Non-Holiday,0,0
2012-04-04,1024,0,Non-Holiday,0,0
2012-04-05,1571,0,Non-Holiday,0,0
2012-04-06,674,0,Non-Holiday,0,0
2012-04-07,820,0,Non-Holiday,0,0
2012-04-08,1971,0,Non-Holiday,0,0
2012-04-09,1000,0,Non-Holiday,0,0
2012-04-10,1303,0,Non-Holiday,0,0
2012-04-11,372,0,Non-Holiday,0,0
2012-04-12,1156,0,Non-Holiday,0,0
2012-04-13,844,0,Non-Holiday,0,0
2012-04-14,1251,0,Non-Holiday,0,0
2012-04-15,2536,0,Non-Holiday,0,0
2012-04-16,901,0,Non-Holiday,0,0
2012-04-17,1357,0,Non-Holiday,0,0
2012-04-18,1032,0,Non-Holiday,0,0
2012-04-19,1096,0,Non-Holiday,0,0
2012-04-20,803,0,Non-Holiday,0,0
2012-04-21,940,0,Non-Holiday,0,0
2012-04-22,2438,0,Non-Holiday,0,0
2012-04-23,844,0,Non-Holiday,0,0
2012-04-24,1004,0,Non-Holiday,0,0
2012-04-25,1066,0,Non-Holiday,0,0
2012-04-26,879,0,Non-Holiday,0,0
2012-04-27,657,0,Non-Holiday,0,0
2012-04-28,881,0,Non-Holiday,0,0
2012-04-29,1785,0,Non-Holiday,0,0
2012-04-30,911,0,Non-Holiday,0,0
2012-05-01,2687,1,labour_day,0,0
2012-05-02,1030,0,Non-Holiday,0,0
2012-05-03,1305,0,Non-Holiday,0,0
2012-05-04,836,0,Non-Holiday,0,0
2012-05-05,2450,1,wesak_day,0,0
2012-05-06,1348,0,Non-Holiday,0,0
2012-05-07,662,0,Non-Holiday,0,0
2012-05-08,872,0,Non-Holiday,0,0
2012-05-09,1133,0,Non-Holiday,0,0
2012-05-10,1136,0,Non-Holiday,0,0
2012-05-11,811,0,Non-Holiday,0,0
2012-05-12,1187,0,Non-Holiday,0,0
2012-05-13,2116,0,Non-Holiday,0,0
2012-05-14,942,0,Non-Holiday,0,0
2012-05-15,1409,0,Non-Holiday,0,0
2012-05-16,1001,0,Non-Holiday,0,0
2012-05-17,1291,0,Non-Holiday,0,0
2012-05-18,875,0,Non-Holiday,0,0
2012-05-19,800,0,Non-Holiday,0,0
2012-05-20,1714,0,Non-Holiday,0,0
2012-05-21,628,0,Non-Holiday,0,0
2012-05-22,959,0,Non-Holiday,0,0
2012-05-23,1214,0,Non-Holiday,0,0
2012-05-24,984,0,Non-Holiday,0,0
2012-05-25,1170,0,Non-Holiday,0,0
2012-05-26,889,0,Non-Holiday,0,0
2012-05-27,1732,0,Non-Holiday,0,0
2012-05-28,593,0,Non-Holiday,0,0
2012-05-29,960,0,Non-Holiday,0,0
2012-05-30,916,0,Non-Holiday,0,0
2012-05-31,895,0,Non-Holiday,0,0
2012-06-01,584,0,Non-Holiday,0,0
2012-06-02,537,0,Non-Holiday,0,0
2012-06-03,1185,0,Non-Holiday,0,0
2012-06-04,530,0,Non-Holiday,0,0
2012-06-05,1004,0,Non-Holiday,0,0
2012-06-06,1323,0,Non-Holiday,0,0
2012-06-07,943,0,Non-Holiday,0,0
2012-06-08,730,0,Non-Holiday,0,0
2012-06-09,1241,0,Non-Holiday,0,0
2012-06-10,1717,0,Non-Holiday,0,0
2012-06-11,689,0,Non-Holiday,0,0
2012-06-12,1124,0,Non-Holiday,0,0
2012-06-13,1772,0,Non-Holiday,0,0
2012-06-14,2304,0,Non-Holiday,0,0
2012-06-15,857,0,Non-Holiday,0,0
2012-06-16,1485,0,Non-Holiday,0,0
2012-06-17,1653,0,Non-Holiday,0,0
2012-06-18,934,0,Non-Holiday,0,0
2012-06-19,1119,0,Non-Holiday,0,0
2012-06-20,1309,0,Non-Holiday,0,0
2012-06-21,1760,0,Non-Holiday,0,0
2012-06-22,1045,0,Non-Holiday,0,0
2012-06-23,2099,0,Non-Holiday,0,0
2012-06-24,1807,0,Non-Holiday,0,0
2012-06-25,973,0,Non-Holiday,0,0
2012-06-26,1096,0,Non-Holiday,0,0
2012-06-27,1380,0,Non-Holiday,0,0
2012-06-28,1515,0,Non-Holiday,0,0
2012-06-29,909,0,Non-Holiday,0,0
2012-06-30,1121,0,Non-Holiday,0,0
2012-07-01,1679,0,Non-Holiday,0,0
2012-07-02,784,0,Non-Holiday,0,0
2012-07-03,1429,0,Non-Holiday,0,0
2012-07-04,1391,0,Non-Holiday,0,0
2012-07-05,1189,0,Non-Holiday,0,0
2012-07-06,1231,0,Non-Holiday,0,0
2012-07-07,1431,0,Non-Holiday,0,0
2012-07-08,2097,0,Non-Holiday,0,0
2012-07-09,1106,0,Non-Holiday,0,0
2012-07-10,1805,0,Non-Holiday,0,0
2012-07-11,1652,0,Non-Holiday,0,0
2012-07-12,2104,0,Non-Holiday,0,0
2012-07-13,1455,0,Non-Holiday,0,0
2012-07-14,1895,0,Non-Holiday,0,0
2012-07-15,3256,0,Non-Holiday,1,0
2012-07-16,1387,0,Non-Holiday,0,0
2012-07-17,1839,0,Non-Holiday,0,0
2012-07-18,2235,0,Non-Holiday,0,0
2012-07-19,1571,0,Non-Holiday,0,0
2012-07-20,959,0,Non-Holiday,0,0
2012-07-21,267,0,Non-Holiday,0,0
2012-07-22,1837,0,Non-Holiday,0,0
2012-07-23,256,0,Non-Holiday,0,0
2012-07-24,347,0,Non-Holiday,0,0
2012-07-25,758,0,Non-Holiday,0,0
2012-07-26,667,0,Non-Holiday,0,0
2012-07-27,624,0,Non-Holiday,0,0
2012-07-28,503,0,Non-Holiday,0,0
2012-07-29,2410,0,Non-Holiday,0,0
2012-07-30,248,0,Non-Holiday,0,0
2012-07-31,608,0,Non-Holiday,0,0
2012-08-01,630,0,Non-Holiday,0,0
2012-08-02,445,0,Non-Holiday,0,0
2012-08-03,486,0,Non-Holiday,0,0
2012-08-04,831,0,Non-Holiday,0,0
2012-08-05,2017,0,Non-Holiday,0,0
2012-08-06,281,0,Non-Holiday,0,0
2012-08-07,728,0,Non-Holiday,0,0
2012-08-08,804,0,Non-Holiday,0,0
2012-08-09,823,0,Non-Holiday,0,0
2012-08-10,532,0,Non-Holiday,0,0
2012-08-11,1222,0,Non-Holiday,0,0
2012-08-12,2217,0,Non-Holiday,0,0
2012-08-13,667,0,Non-Holiday,0,0
2012-08-14,771,0,Non-Holiday,0,0
2012-08-15,531,0,Non-Holiday,0,0
2012-08-16,582,0,Non-Holiday,0,0
2012-08-17,450,0,Non-Holiday,0,0
2012-08-18,150,0,Non-Holiday,0,0
2012-08-19,28,1,hari_raya_aidilfitri,0,0
2012-08-20,42,0,Non-Holiday,0,0
2012-08-21,379,0,Non-Holiday,0,0
2012-08-22,575,0,Non-Holiday,0,0
2012-08-23,711,0,Non-Holiday,0,0
2012-08-24,802,0,Non-Holiday,0,0
2012-08-25,892,0,Non-Holiday,0,0
2012-08-26,2346,0,Non-Holiday,0,0
2012-08-27,714,0,Non-Holiday,0,0
2012-08-28,1112,0,Non-Holiday,0,0
2012-08-29,1131,0,Non-Holiday,0,0
2012-08-30,904,0,Non-Holiday,0,0
2012-08-31,1262,1,national_day,0,0
2012-09-01,821,0,Non-Holiday,0,0
2012-09-02,1852,0,Non-Holiday,0,0
2012-09-03,752,0,Non-Holiday,0,0
2012-09-04,845,0,Non-Holiday,0,0
2012-09-05,1153,0,Non-Holiday,0,0
2012-09-06,1488,0,Non-Holiday,0,0
2012-09-07,795,0,Non-Holiday,0,0
2012-09-08,2498,0,Non-Holiday,0,0
2012-09-09,1913,0,Non-Holiday,0,0
2012-09-10,887,0,Non-Holiday,0,0
2012-09-11,5543,0,Non-Holiday,1,0
2012-09-12,955,0,Non-Holiday,0,0
2012-09-13,1295,0,Non-Holiday,0,0
2012-09-14,912,0,Non-Holiday,0,0
2012-09-15,833,0,Non-Holiday,0,0
2012-09-16,1515,1,malaysia_day,0,0
2012-09-17,371,0,Non-Holiday,0,0
2012-09-18,985,0,Non-Holiday,0,0
2012-09-19,1310,0,Non-Holiday,0,0
2012-09-20,1166,0,Non-Holiday,0,0
2012-09-21,731,0,Non-Holiday,0,0
2012-09-22,1127,0,Non-Holiday,0,0
2012-09-23,1677,0,Non-Holiday,0,0
2012-09-24,560,0,Non-Holiday,0,0
2012-09-25,977,0,Non-Holiday,0,0
2012-09-26,1344,0,Non-Holiday,0,0
2012-09-27,1380,0,Non-Holiday,0,0
2012-09-28,1163,0,Non-Holiday,0,0
2012-09-29,1110,0,Non-Holiday,0,0
2012-09-30,1268,0,Non-Holiday,0,0
2012-10-01,590,0,Non-Holiday,0,0
2012-10-02,937,0,Non-Holiday,0,0
2012-10-03,971,0,Non-Holiday,0,0
2012-10-04,1242,0,Non-Holiday,0,0
2012-10-05,529,0,Non-Holiday,0,0
2012-10-06,1237,0,Non-Holiday,0,0
2012-10-07,2362,0,Non-Holiday,0,0
2012-10-08,896,0,Non-Holiday,0,0
2012-10-09,1148,0,Non-Holiday,0,0
2012-10-10,1154,0,Non-Holiday,0,0
2012-10-11,1212,0,Non-Holiday,0,0
2012-10-12,832,0,Non-Holiday,0,0
2012-10-13,854,0,Non-Holiday,0,0
2012-10-14,1618,0,Non-Holiday,0,0
2012-10-15,802,0,Non-Holiday,0,0
2012-10-16,1367,0,Non-Holiday,0,0
2012-10-17,1288,0,Non-Holiday,0,0
2012-10-18,1420,0,Non-Holiday,0,0
2012-10-19,900,0,Non-Holiday,0,0
2012-10-20,1003,0,Non-Holiday,0,0
2012-10-21,1927,0,Non-Holiday,0,0
2012-10-22,893,0,Non-Holiday,0,0
2012-10-23,1377,0,Non-Holiday,0,0
2012-10-24,1374,0,Non-Holiday,0,0
2012-10-25,732,0,Non-Holiday,0,0
2012-10-26,78,1,hari_raya_aidiladha,0,0
2012-10-27,484,0,Non-Holiday,0,0
2012-10-28,1537,0,Non-Holiday,0,0
2012-10-29,534,0,Non-Holiday,0,0
2012-10-30,727,0,Non-Holiday,0,0
2012-10-31,1192,0,Non-Holiday,0,0
2012-11-01,777,0,Non-Holiday,0,0
2012-11-02,1105,0,Non-Holiday,0,0
2012-11-03,930,0,Non-Holiday,0,0
2012-11-04,2988,0,Non-Holiday,1,0
2012-11-05,1000,0,Non-Holiday,0,0
2012-11-06,1259,0,Non-Holiday,0,0
2012-11-07,1534,0,Non-Holiday,0,0
2012-11-08,1422,0,Non-Holiday,0,0
2012-11-09,809,0,Non-Holiday,0,0
2012-11-10,1362,0,Non-Holiday,0,0
2012-11-11,1261,0,Non-Holiday,0,0
2012-11-12,701,0,Non-Holiday,0,0
2012-11-13,869,1,deepavali,0,0
2012-11-14,596,0,Non-Holiday,0,0
2012-11-15,550,0,Non-Holiday,0,0
2012-11-16,759,0,Non-Holiday,0,0
2012-11-17,886,0,Non-Holiday,0,0
2012-11-18,2455,0,Non-Holiday,0,0
2012-11-19,828,0,Non-Holiday,0,0
2012-11-20,1298,0,Non-Holiday,0,0
2012-11-21,1291,0,Non-Holiday,0,0
2012-11-22,1224,0,Non-Holiday,0,0
2012-11-23,977,0,Non-Holiday,0,0
2012-11-24,1391,0,Non-Holiday,0,0
2012-11-25,1549,0,Non-Holiday,0,0
2012-11-26,877,0,Non-Holiday,0,0
2012-11-27,1191,0,Non-Holiday,0,0
2012-11-28,1117,0,Non-Holiday,0,0
2012-11-29,1458,0,Non-Holiday,0,0
2012-11-30,957,0,Non-Holiday,0,0
2012-12-01,810,0,Non-Holiday,0,0
2012-12-02,1983,0,Non-Holiday,0,0
2012-12-03,560,0,Non-Holiday,0,0
2012-12-04,1023,0,Non-Holiday,0,0
2012-12-05,1284,0,Non-Holiday,0,0
2012-12-06,1230,0,Non-Holiday,0,0
2012-12-07,811,0,Non-Holiday,0,0
2012-12-08,888,0,Non-Holiday,0,0
2012-12-09,1846,0,Non-Holiday,0,0
2012-12-10,770,0,Non-Holiday,0,0
2012-12-11,1054,0,Non-Holiday,0,0
2012-12-12,1392,0,Non-Holiday,0,0
2012-12-13,1211,0,Non-Holiday,0,0
2012-12-14,756,0,Non-Holiday,0,0
2012-12-15,773,0,Non-Holiday,0,0
2012-12-16,2142,0,Non-Holiday,0,0
2012-12-17,832,0,Non-Holiday,0,0
2012-12-18,1294,0,Non-Holiday,0,0
2012-12-19,1400,0,Non-Holiday,0,0
2012-12-20,1158,0,Non-Holiday,0,0
2012-12-21,831,0,Non-Holiday,0,0
2012-12-22,741,0,Non-Holiday,0,0
2012-12-23,1149,0,Non-Holiday,0,0
2012-12-24,583,0,Non-Holiday,0,0
2012-12-25,686,1,christmas,0,0
2012-12-26,539,0,Non-Holiday,0,0
2012-12-27,850,0,Non-Holiday,0,0
2012-12-28,761,0,Non-Holiday,0,0
2012-12-29,1125,0,Non-Holiday,0,0
2012-12-30,1559,0,Non-Holiday,0,0
2012-12-31,575,0,Non-Holiday,0,0
2013-01-01,888,1,new_year,0,0
2013-01-02,730,0,Non-Holiday,0,0
2013-01-03,1091,0,Non-Holiday,0,0
2013-01-04,484,0,Non-Holiday,0,0
2013-01-05,833,0,Non-Holiday,0,0
2013-01-06,1853,0,Non-Holiday,0,0
2013-01-07,627,0,Non-Holiday,0,0
2013-01-08,1108,0,Non-Holiday,0,0
2013-01-09,1244,0,Non-Holiday,0,0
2013-01-10,1116,0,Non-Holiday,0,0
2013-01-11,755,0,Non-Holiday,0,0
2013-01-12,1626,0,Non-Holiday,0,0
2013-01-13,1331,0,Non-Holiday,0,0
2013-01-14,1078,0,Non-Holiday,0,0
2013-01-15,1488,0,Non-Holiday,0,0
2013-01-16,1932,0,Non-Holiday,0,0
2013-01-17,1657,0,Non-Holiday,0,0
2013-01-18,1223,0,Non-Holiday,0,0
2013-01-19,1236,0,Non-Holiday,0,0
2013-01-20,1599,0,Non-Holiday,0,0
2013-01-21,1198,0,Non-Holiday,0,0
2013-01-22,1665,0,Non-Holiday,0,0
2013-01-23,1666,0,Non-Holiday,0,0
2013-01-24,584,0,Non-Holiday,0,0
2013-01-25,730,0,Non-Holiday,0,0
2013-01-26,1387,0,Non-Holiday,0,0
2013-01-27,2599,0,Non-Holiday,0,0
2013-01-28,1007,0,Non-Holiday,0,0
2013-01-29,1100,0,Non-Holiday,0,0
2013-01-30,1683,0,Non-Holiday,0,0
2013-01-31,1302,0,Non-Holiday,0,0
2013-02-01,537,0,Non-Holiday,0,0
2013-02-02,944,0,Non-Holiday,0,0
2013-02-03,1312,0,Non-Holiday,0,0
2013-02-04,819,0,Non-Holiday,0,0
2013-02-05,1041,0,Non-Holiday,0,0
2013-02-06,1306,0,Non-Holiday,0,0
2013-02-07,1573,0,Non-Holiday,0,0
2013-02-08,838,0,Non-Holiday,0,0
2013-02-09,1056,0,Non-Holiday,0,0
2013-02-10,555,1,chinese_new_year,0,0
2013-02-11,633,0,Non-Holiday,0,0
2013-02-12,567,0,Non-Holiday,0,0
2013-02-13,898,0,Non-Holiday,0,0
2013-02-14,1277,0,Non-Holiday,0,0
2013-02-15,833,0,Non-Holiday,0,0
2013-02-16,1392,0,Non-Holiday,0,0
2013-02-17,1337,0,Non-Holiday,0,0
2013-02-18,1014,0,Non-Holiday,0,0
2013-02-19,1234,0,Non-Holiday,0,0
2013-02-20,1483,0,Non-Holiday,0,0
2013-02-21,1300,0,Non-Holiday,0,0
2013-02-22,778,0,Non-Holiday,0,0
2013-02-23,1454,0,Non-Holiday,0,0
2013-02-24,1295,0,Non-Holiday,0,0
2013-02-25,858,0,Non-Holiday,0,0
2013-02-26,1316,0,Non-Holiday,0,0
2013-02-27,1530,0,Non-Holiday,0,0
2013-02-28,1271,0,Non-Holiday,0,0
2013-03-01,670,0,Non-Holiday,0,0
2013-03-02,2361,0,Non-Holiday,0,0
2013-03-03,1777,0,Non-Holiday,0,0
2013-03-04,567,0,Non-Holiday,0,0
2013-03-05,1539,0,Non-Holiday,0,0
2013-03-06,2013,0,Non-Holiday,0,0
2013-03-07,1690,0,Non-Holiday,0,0
2013-03-08,1037,0,Non-Holiday,0,0
2013-03-09,1417,0,Non-Holiday,0,0
2013-03-10,2385,0,Non-Holiday,0,0
2013-03-11,739,0,Non-Holiday,0,0
2013-03-12,1480,0,Non-Holiday,0,0
2013-03-13,1594,0,Non-Holiday,0,0
2013-03-14,1488,0,Non-Holiday,0,0
2013-03-15,1203,0,Non-Holiday,0,0
2013-03-16,1409,0,Non-Holiday,0,0
2013-03-17,2515,0,Non-Holiday,0,0
2013-03-18,960,0,Non-Holiday,0,0
2013-03-19,1579,0,Non-Holiday,0,0
2013-03-20,1553,0,Non-Holiday,0,0
2013-03-21,1340,0,Non-Holiday,0,0
2013-03-22,742,0,Non-Holiday,0,0
2013-03-23,1126,0,Non-Holiday,0,0
2013-03-24,1975,0,Non-Holiday,0,0
2013-03-25,1006,0,Non-Holiday,0,0
2013-03-26,1217,0,Non-Holiday,0,0
2013-03-27,1167,0,Non-Holiday,0,0
2013-03-28,1161,0,Non-Holiday,0,0
