ds,yhat,yhat_lower,yhat_upper
2007-02-15,952.8733502561415,444.9113510211803,1512.3564165898238
2007-02-16,253.9815091852057,-289.1833221531242,758.6706519701263
2007-02-17,454.0079346307299,-46.14010673801925,970.0983933624566
2007-02-18,765.8374971687099,261.331845888602,1290.3094294292691
2007-02-19,-134.84596008447443,-668.439625424692,374.0938135245258
2007-02-20,255.06908439695292,-216.21568038040215,751.4794322681266
2007-02-21,436.01909565865094,-29.489670652399983,949.7952053597356
2007-02-22,788.5095147694593,266.3224363898791,1291.3048874385695
2007-02-23,361.6752773384724,-133.5563975867821,878.6494708047222
2007-02-24,752.2582178869326,225.5058617603286,1247.6569490350203
2007-02-25,1309.9231806017638,794.4212164640167,1827.8484494030056
2007-02-26,425.2179942123274,-100.41282781124605,913.8590868677286
2007-02-27,732.7434612250985,233.99704564768248,1233.4533055419656
2007-02-28,890.6998044674942,401.6469712765088,1414.2417195141945
2007-03-01,849.5987647480147,330.2624595293263,1357.8779707054543
2007-03-02,462.78449033132705,-37.92550601054323,980.2810213381488
2007-03-03,967.1383201105295,482.8763140764066,1478.9924545477306
2007-03-04,1671.3625379865107,1164.7161174006517,2225.0954049099614
2007-03-05,493.0236959306417,-27.527157331212212,996.8141002526514
2007-03-06,811.8499934339457,270.26452854694435,1301.8010065885017
2007-03-07,965.4658707660326,439.2718520755733,1493.5576343184866
2007-03-08,902.8431675267047,412.4776980100186,1391.0182048076517
2007-03-09,482.7721820147626,6.743145611528337,1008.6301191272805
2007-03-10,952.9865752676427,405.8260818118719,1477.6750641346077
2007-03-11,1633.11472540818,1151.7419655028355,2151.1521309435575
2007-03-12,446.00043018584637,-70.92719848452545,925.7820738931334
2007-03-13,768.7512907915311,287.397405661543,1253.5588752067683
